ATF3.logFC	ATF3.PValue	ATF3.FDR	ATF4.logFC	ATF4.PValue	ATF4.FDR	CEBPG.logFC	CEBPG.PValue	CEBPG.FDR	CHOP.logFC	CHOP.PValue	CHOP.FDR
Pxt1	-0.0134330450524167	0.954669141074017	0.988326341316339	10.7274492224685	0.0616856487285756	0.27268196682019	2.33641412961813	0.207214745903539	0.397640237341546	-1.26216142450412	0.687935682149983	0.888001536735525
Olfr110	-9.87331429483876	0.0427543771508677	0.232908521592812	-11.4643645198584	0.935661737551516	0.991356372085234	-3.97334592381521	0.133455316489453	0.297572814183028	-15.799963010629	0.0179984497335168	0.138694560180472
Rdh1	-7.87407172138573	0.252227968431502	0.585461960116557	1.42300556354607	0.946072045172004	0.993907475114656	-8.54465781980278	0.0167477761909624	0.0679447147960753	-7.38547411123365	0.309042736353808	0.642545825466628
Tex38	-8.04588196238025	0.0318122005238935	0.194947653493402	9.55018414944503	0.645336953890072	0.856110311211809	-5.13581549572717	0.035187614048441	0.116520566384542	-10.0912506448448	0.0264098704195237	0.17531396901159
Mospd4	6.97854965404543	0.167555432675522	0.480657255284588	1.19671093154842	0.817484400035928	0.94308885054122	1.32504631027872	0.65476531815775	0.808585754350944	7.85589640841766	0.129478410492357	0.42521237169566
Fgfr3	-6.39725209956788	1	1	-0.168170678432646	0.999766314384582	1	-6.59428043786769	0.0303967626272277	0.104647602360699	-10.997784781877	0.0638752885273945	0.293778223189469
Dusp13	-7.34132661431165	0.0701157311794808	0.303923701690525	-11.0987517232355	0.199861507711893	0.500745709564943	-3.56030982192823	0.101395535903169	0.245798648134986	-13.307587877659	0.0181937247455049	0.13979104025287
Klhdc7b	3.05305505791403	0.365551430553985	0.695954285884178	3.20831273581032	0.936668891615705	0.991356372085234	3.64070271222948	0.159819993988787	0.335897704623815	4.39985300861882	0.260807388748054	0.595991761003838
Col10a1	-0.191818318726615	0.957767277449244	0.98953661074147	-5.74042160424528	0.420996654071367	0.710385117882414	-3.62148414256992	0.335083981847521	0.539745298567503	-1.20645434153312	0.825445775663752	0.947290488828876
Rab11fip4os1	0.197382970981669	0.919567847268019	0.977165799269887	-1.5582720061188	0.713545748020002	0.891724916793428	-0.794569170974887	0.824216956512641	0.913453923908635	-6.55626890027694	0.132501310406057	0.428928902134276
Col6a4	7.60085609170153	0.0166534141984945	0.130749946186527	6.06842111505379	0.0493699293408147	0.241000796953449	-3.13458043785574	0.167097774197702	0.346129982476269	7.29634979470796	0.027822259071343	0.181056740407757
Ghsr	8.78740225721355	0.0303161600177456	0.189406772489386	-3.22149506572489	0.464813603643884	0.743180235840152	-0.743852745726333	0.66873221997824	0.817626266382661	6.64191128995112	0.102838424160354	0.37826135795699
1810010D01Rik	-0.0473487257409301	0.978970020583857	0.9961089276902	-3.55247873486453	0.454431719258939	0.735568706172688	1.09919995444577	0.582592551767662	0.754836538507881	-1.76566331863753	0.650099288253858	0.870161366133048
Slc6a19	-8.15426892461465	0.0139188676805115	0.115739268026956	2.86969334216412	0.0397584668261992	0.213259028459224	-6.0632704891816	0.0171800275846139	0.0693364341979933	-12.1472240112748	0.00978093592122018	0.0953557606914852
Ucp1	-0.646013976324545	0.826262575942742	0.943847531912934	7.23690488708565	0.998468481393117	1	-4.15676552176335	0.104175328657919	0.250759870502592	-4.10134842883991	0.35511966033083	0.681848887453087
Hs3st3a1	0.841895083578407	0.947649303416403	0.986800469869687	8.86603790621988	0.112463092035255	0.374730879540697	-4.12437032567512	0.288692648091769	0.491550759969059	1.07895972843602	0.979737783886791	0.997748042499632
Ucma	7.09312568908032	0.00298796189600198	0.0407124688618597	7.30493008921827	0.0142269166489264	0.119912354776891	7.41001851519706	0.00038689148538635	0.0037125950617882	8.922774648864	0.00172105344849929	0.0304397232346468
Slc34a3	1.87029021301034	0.696917547863947	0.891673943924827	-4.41706181576971	0.999771878640039	1	5.56338208865202	0.220163279445855	0.412978680785145	-7.2341307944669	0.999793596664309	1
Hist1h2bl	-5.59530964171233	0.185376401230137	0.50332430311771	-4.7220146861931	0.616440561365482	0.839883268850887	-1.96247897786836	0.412104332266785	0.612382682289149	-11.1508365691816	0.0508503864870954	0.259410180844941
Ccdc152	1.75547964084931	0.834762497298663	0.947292315589665	-0.913746141916762	0.920649964488939	0.985715239910073	1.77110342123766	0.585273015704906	0.757104816442536	0.742636623653874	0.694183105534261	0.890779761716633
Tescl	-0.286170230528685	0.907627438872458	0.973212863117538	-4.25009421672373	0.422968217916094	0.711994992666446	1.41660873541726	0.544097856569406	0.72354563708973	-0.883798002404571	0.785057777071456	0.930544079691598
Asb11	-4.01192061251276	0.797519796935053	0.932370636598498	-3.51788027930335	0.933336242773286	0.990277290984857	-6.94527258865984	0.139795344707486	0.306367537514147	-4.91937429849287	0.757610922709134	0.917633289299207
Slc28a1	-0.55183897128351	0.860501021789628	0.95646999085604	5.16093653564759	0.522267896828779	0.783333131810554	3.30426093598908	0.417785789242421	0.616990895178133	-2.20161833136391	0.927157559241158	0.979945893233428
Gm7325	2.23872324380051	0.695135787225506	0.891246796418031	1.7711746324924	0.737986827676928	0.904304890954889	3.53106413899	0.387902045564815	0.589768380826739	1.98778869099793	0.72656787099819	0.905207494099135
Tuba3b	-6.73866302512091	0.289446712041246	0.626741986708657	-5.48813686174388	0.644274822170134	0.855677684233989	-9.00583338987822	0.0246210302322118	0.0902120456333451	-5.98257275682217	0.316286104631303	0.650371860172593
Prom2	2.22635970207591	0.47345137069736	0.770114085590468	-1.3493977872931	0.782761621631212	0.926827281417751	1.36823338452283	0.565548490236821	0.741120329760873	1.68422936431094	0.631424538695749	0.862580429493825
Mep1b	-4.01692469412136	0.0211989410323594	0.151421007373996	11.0194514967449	0.0207480778597971	0.147155591622783	-1.22602810100327	0.0435916403435444	0.135833539696428	-9.14642363881848	0.0111624271610194	0.103850655306546
Muc13	0.888712076590879	0.81394917306844	0.939029314122976	-5.70057546079473	0.715413701896486	0.892663136866449	-4.72748129872614	0.27724230225991	0.477955778671687	-3.07223662743375	0.64633068991901	0.869283130685383
Ttc39d	-2.19966410832108	0.593278565876424	0.842263468367525	0.609391168466398	0.952800848052325	0.995229033149762	-3.93754505748492	0.146190790518326	0.316078204306913	1.6376632519244	0.767372806361935	0.921825073863762
Ctsk	3.86202858968089	0.202290060521999	0.524432994985776	-1.75927909891041	0.731330889091631	0.900654116484985	1.92010080722431	0.323036752132448	0.527797483419154	3.752921590628	0.319154116633438	0.652355753651261
Ptcra	-1.66202190099996	0.0985226343389606	0.364819629102691	-16.2662822106767	0.00843879867669755	0.0904723870667888	-2.61240467059705	0.0702226462567759	0.190181699555095	-1.77894028263556	0.0670808311983068	0.302341121109923
Casq2	-2.99535325591621	0.188365870537241	0.505898599997929	15.6335852160367	0.0144783421345657	0.121184361478743	-5.65706422444011	0.011110705198721	0.0501830583460455	-5.31915980228144	0.103308036842208	0.378929092664471
Zfp648	10.2539984428372	0.0303997207156647	0.18963782802454	3.37629518275208	0.999638616263149	1	3.77084652662794	1	1	13.0602373808202	0.0202270945713997	0.148751741412337
Prlhr	1.81054928777054	0.980079323646003	0.996527881438439	-12.6620760426649	1	1	-0.0511627734691316	1	1	1.3270826011596	0.98178960731596	0.998248350834374
Espnl	-5.44014716800401	0.258063294458657	0.59209477193654	-11.2402971035006	0.146072282987405	0.4279969679854	0.17942813002296	0.992828210646507	1	-6.31769194056819	0.194073435356903	0.519533096493176
Fam71f2	-1.03508354554888	0.663003212623418	0.874998451482631	-4.67157004869201	0.257906349257084	0.564397053019725	-1.29968813724867	0.517416932488963	0.702097250084214	-1.84126893797471	0.564733424698874	0.826247301350988
Htr5b	8.8283481455808	0.347135851130848	0.681012993641253	10.383346991448	0.335551281025165	0.640250714743396	2.33157282433223	1	1	10.2852887363252	0.287157107501866	0.622671384514571
Arhgap36	-10.6156398186745	0.01684785594729	0.131072946632693	-13.1380741734765	0.0271427617059277	0.17253461898005	-9.71010829139156	0.00279339530255145	0.0177114257193416	-16.1049381214258	0.00521748990797405	0.0639772135586494
Tal2	-5.33946353280311	0.183658152204798	0.501525774944434	-9.96603838719989	0.169417271349881	0.461973423709609	-3.79777439691609	0.203446720288785	0.393545126350479	-7.71710665738688	0.149585859761465	0.455621544471713
Prph	0.67190876319678	0.76481007702965	0.919944979728676	-1.58527287331946	0.572869568981874	0.815563935033093	-3.69929849206404	0.0270482403535603	0.0965371519305378	-3.20084200660726	0.243293504231533	0.576385391171871
Heyl	0.820956291023575	0.806366378479887	0.935535997829301	6.89989841178364	0.0773203476018001	0.307411751683511	-3.89479157291762	0.0995798884773413	0.242588879220511	0.185177793767856	0.955167849616406	0.988708817084304
Duox1	7.96027098130327	0.0540072144784319	0.262364593062837	-13.1143571500084	0.0442423266049497	0.226666428695131	4.54998282306584	0.112555472408201	0.264337450119398	7.44864543635041	0.11931851720643	0.408039285297795
Pkp1	0.240700020818029	0.740136803565414	0.909417329194478	0.549596713567623	0.620694783499203	0.842248786750333	0.649072363972732	0.219935706907358	0.412968111136029	0.645320708172519	0.457104472327836	0.756751522587472
Mei1	3.34830543247981	0.20279748512369	0.524994155999179	3.15444096748615	0.255379208442355	0.562161126064292	2.09000286676481	0.261869263321743	0.460766616428853	4.81654676754866	0.104365992590275	0.380531193388454
Syna	-6.71225993048139	0.239443292172727	0.569310386005788	-5.97895447016894	0.410648166538536	0.702991877128437	-0.321373169128397	0.880206499659407	0.946885531117425	-10.2220512764011	0.151173072045206	0.458262636407203
Gp5	0.893950870202578	0.520942863665896	0.799327789650322	1.09645681412425	0.485443442083559	0.758122952139278	2.30314913522759	0.0279904606367727	0.0986880158533634	1.57497055445759	0.34004104203727	0.668794767186159
Oca2	-6.33577097794971	0.0518851884592752	0.256535703847485	-15.2949842980098	0.00877188869678275	0.0918668570359979	-2.02561547287226	0.207048489753462	0.397365788415735	-4.07281242809112	0.205650607610261	0.534279153773239
Tgm6	-1.52789376925659	0.916719134217992	0.975840213840119	5.40847551316839	0.67035072194669	0.868397579519236	4.90186197845275	0.251760069852441	0.449573327531304	2.4503908390024	0.70424470849369	0.895350145873124
Krt24	3.38253586932088	0.440952089066653	0.747006213893378	7.79189801310947	0.156990120125318	0.444532381874968	1.49195805926753	0.615500008487363	0.779471933114944	0.258377283673608	0.990965543038793	1
Gm11570	6.15835563043192	0.172771903248054	0.487346098886633	-1.96972622678106	0.999719918778166	1	0.242358881668644	0.999533739885309	1	5.66558984194353	0.2193304829978	0.551188824011915
Tbx20	-3.30469623352643	0.443256888882696	0.748346761744708	2.42761693804706	0.748047100448577	0.910175424624354	-0.549835026800347	0.802727911068877	0.901073936241126	-8.40610376044444	0.1450785125201	0.447643912683816
4933428C19Rik	1.62169680872956	0.63993471824321	0.863752757278308	0.50765192166954	0.946315664544808	0.99399446019037	0.689497597230323	0.807169780815268	0.903725741631709	-2.73308716171855	0.478895426656627	0.77128638632267
Gm8817	1.72132044917835	0.559330764393565	0.823623943662084	5.28045693583035	0.996829785994838	1	2.71967062801875	0.328552470816309	0.53346783590424	0.287002699926021	0.68589426948679	0.887186164126958
Cib4	-3.38743249215665	0.309710841957675	0.646512531929736	-9.54327910178432	0.1433457136033	0.422768489585448	-6.27098985602796	0.0320340912503227	0.108579377677011	-5.53334522360037	0.23097280414752	0.56293797478549
H2-Bl	8.82388200372489	0.0221026599854403	0.155665356569616	2.72803406300395	0.489549342969457	0.760945114076046	6.1610577230313	0.0262118135112647	0.0945217231215999	6.77747701139136	0.0815336401103903	0.334507016767676
Best2	6.58825846607685	0.0271656238889682	0.177370052883297	-3.16484725107048	0.207531389895849	0.510490167394749	3.411035312826	0.043494951681254	0.135673782150573	2.20609284630539	0.999694951683404	1
Col6a6	2.31919146965203	0.606590532868005	0.847443002528602	-1.65897978265148	0.762076170811208	0.918164061218323	0.989766826724961	0.770518584471924	0.881152129637524	1.56248278339287	0.763673133058463	0.920412360818982
Cnn1	2.27803895005359	0.57222417123165	0.831141877861311	-14.0156182461805	0.226779188353761	0.531081511643027	-3.12936513494412	0.571105674893562	0.745714785597644	0.565404150714502	0.852231544497677	0.956809100578444
Tnfrsf11b	-0.29337042762054	0.656306763331035	0.872804065390765	3.18459290725126	0.999078780669578	1	-2.05959752201462	0.667233067579793	0.816472651874098	-9.66187192211811	0.032113464708248	0.19799124955031
Nek5	-3.67160144070816	0.396567620910884	0.718136018413451	-9.16453764143355	0.155657233122838	0.442737639121845	-2.52996214820916	0.292190313557653	0.494796431158237	-11.7749232586004	0.0900776400572939	0.350677963972355
Fbxl13	-5.24258238661035	0.195468260847467	0.515666833060022	-7.91713065916672	0.171944619741432	0.465745762328288	0.912360779795291	0.737409689163703	0.861683959250874	-2.42307163022015	0.588508187817898	0.839630499638413
Bsph1	-0.451911715964098	0.89867196979009	0.970279750183769	4.8146257897327	0.126122400847876	0.394411693100856	-6.22040971153822	0.0270346945883203	0.0965371519305378	-2.20567955195973	0.581730146191066	0.836704979381548
Pthlh	-6.64356592221733	0.199143760613097	0.521095379722106	-6.37210774103348	0.353763776532279	0.655331012750727	-7.3548129206734	0.0286677788429141	0.100310828363788	-8.623534579823	0.165194075463511	0.481316706343832
Tcp10b	-6.6379437000953	0.111928249538689	0.390367747728245	-9.37528258565662	0.106201280381817	0.362628173827691	-6.17948601635567	0.0346140066775209	0.115133148061779	-9.41660293152024	0.0564607324895512	0.273197092691377
1700016C15Rik	0.749406570705242	0.401994803335631	0.721539953504702	13.4552543887846	0.0305953254326772	0.183636386415858	-0.906045737171254	0.999667899052456	1	-0.360769127862136	0.679004016032482	0.883837152634197
Ccdc121	-3.01831362245598	1	1	5.77797981801437	0.999812205506104	1	-3.09927632911128	1	1	-9.19929070977405	0.999822223336979	1
Wnt10a	0.54512991590914	0.791828246285888	0.9302682171653	-2.06363378011129	0.356396131458834	0.657642586375964	1.75744393486877	0.179994257717132	0.362618026268019	-0.824301372448835	0.725368773830099	0.904858916872972
Kcnj8	-0.410349503969103	0.85009679314832	0.952533661057602	3.72902820599991	0.230696202725805	0.535483245094512	1.42609838681315	0.365216453175991	0.569557806594569	-2.72132709916862	0.357248105232456	0.683375747615106
Vip	6.18624518700719	3.73028006634145e-07	0.000119344447172267	2.93132133742376	0.00392889430592611	0.0592975221812325	3.96728064432024	1.05676833550012e-06	3.72592547155713e-05	6.11290497263276	1.65686349394145e-06	0.000304649094047299
Cort	2.35003897419491	0.32764162786496	0.663352099987073	8.62214371496563	0.292738559037248	0.599931610682759	0.219169133395174	1	1	2.33861070080469	0.378229982157197	0.70072943606588
Eid3	4.27154135422614	0.504140911642777	0.789144864246965	3.57508596428765	0.542855404271856	0.797356761127705	5.56860262117421	0.237816412820305	0.433038085318627	5.71554722623021	0.445316207210117	0.748531797551236
Slc6a12	1.30362499074837	0.0105078392132271	0.0958826310278457	1.74190621083751	0.00588950492865788	0.07443498468592	0.767150819296547	0.0260127371669716	0.0940219415673672	1.53366191684985	0.0112210196412643	0.104169074845613
Pkhd1	-3.47774191465794	0.356548913309022	0.689158632031681	-13.3248818698466	0.0112209481393803	0.105633106318545	-3.97213027903286	0.0978947749047595	0.239965689631793	-0.383291987959577	0.660997593800505	0.875528279061199
Kcns1	-1.00738716039278	0.601227056819109	0.845637154153366	3.88724983053532	0.707182183541965	0.888785313884815	0.592392802678665	0.731953386127338	0.858287245613212	0.429083062952873	0.951348879547302	0.987120089253055
Pifo	0.601474239060969	0.935562586145899	0.982564809181604	0.816490005863866	0.815345501868383	0.941821359487662	-2.76302209693596	0.522624160371906	0.705989352154809	-0.906549812863488	0.858405130288189	0.95934315769559
Cox7b2	3.5376361852538	0.435791288487233	0.744279860835155	3.93531729643434	0.574807196038984	0.816040103965681	-0.49175823891142	0.864236315645837	0.938210050310069	3.05216615440199	0.565285994791577	0.826752524028051
Kiss1	0.468050283430994	0.886339271656395	0.965560396593257	3.6299634140776	0.360979378394141	0.661152035082866	0.917165840505477	0.730857612030273	0.857766998333402	2.41705475884648	0.526901901634488	0.801882125064826
A330049N07Rik	4.28744254386154	0.172024911183643	0.48589907252837	5.44438368079816	0.0967257856276935	0.343583492778055	-0.381686789455809	0.85952546367656	0.935753831340751	3.79649260466036	0.234519784245569	0.567627503269531
Tbx15	-9.27733286281052	0.0786431531669703	0.322880652858389	-3.27268344922936	0.253227770836704	0.560596611052835	-7.54058142326607	0.0302800677663529	0.104329872819794	-12.9442418162203	0.041197332270571	0.229022880957986
Wbscr25	-5.99020926933618	0.0903902929099384	0.348236243222269	-4.69770477430288	0.372371313536645	0.671472450119566	0.234330437201892	0.933649201013914	0.975251005937943	-10.2364291800656	0.0484111522936206	0.253004493955047
